id,listing_url,last_scraped,name,description,neighborhood_overview,picture_url,host_id,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,base_price,minimum_nights,maximum_nights,has_availability,instant_bookable
1018972187574908115,https://www.airbnb.com/rooms/1018972187574908115,2024-09-05,1 Comfy Bedroom Across the Park,"Discover a charming one-bedroom retreat with exposed brick walls and park views right in the heart of Albany. Just a leisurely 3-minute stroll from Albany Med, and mere minutes away from Downtown and state offices, this prime location is surrounded by a tapestry of distinctive and top-tier restaurants and bars, ensuring an unforgettable experience in the heart of our vibrant area. An ideal location for traveling nurses and visitors to the area, perfectly tailored to meet your needs.",no overview,https://a0.muscache.com/pictures/miso/Hosting-1018972187574908115/original/6e257a37-dfdf-4ec4-88d8-f48f5c5289df.png,37769478,SIXTH WARD,42.6535,-73.77046,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Air conditioning"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Wifi"", ""Smart lock"", ""Self check-in"", ""Fire extinguisher"", ""Iron"", ""Cooking basics"", ""TV"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Heating""]",73.0,1,1125,True,True
1020518500251473070,https://www.airbnb.com/rooms/1020518500251473070,2024-09-05,Downtown Studio,"Welcome to our studio which located at hearth of Albany. Close to Bus Station, Train Station, Business and finance district, MVP Arena, SUNY Albany headquarters, night life and historic places. All kind of restaurant and bars in walking distance. 1 bedroom with queen bed , bathroom and kitchen. Kitchen has all utensils.",no overview,https://a0.muscache.com/pictures/hosting/Hosting-1020518500251473070/original/406ed069-57c6-420b-90fa-c455e57c3913.jpeg,233515764,SECOND WARD,42.64713879857583,-73.7546608201248,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Coffee"", ""Clothing storage: closet"", ""Smart lock"", ""Cleaning products"", ""Cooking basics"", ""Conditioner conditioner"", ""Single oven"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Freezer"", ""Window AC unit"", ""Bodysoap body soap"", ""Dedicated workspace"", ""Free parking on premises"", ""Wine glasses"", ""TV"", ""Microwave"", ""Smoke alarm"", ""Coffee maker: Keurig coffee machine"", ""Hair dryer"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Central heating"", ""Electric stove"", ""Self check-in"", ""Room-darkening shades"", ""Shampoo shampoo"", ""City skyline view"", ""Carbon monoxide alarm"", ""Refrigerator refrigerator"", ""Hot water kettle"", ""Free street parking"", ""Hangers"", ""Bathtub"", ""Dishes and silverware"", ""Paid parking on premises"", ""Laundromat nearby""]",77.0,1,14,True,True
1020993107237604444,https://www.airbnb.com/rooms/1020993107237604444,2024-09-05,*N E W* Spacious Prime DT 1 Bedroom Apt w GYM,"Enjoy a stylish experience at this centrally-located place. The spacious unit is newly renovated with a 4K Smart TV, in unit washer/dryer, updated kitchen and bathroom, high speed internet. <br /><br />You will also have access to the building gym.","This building is one of the newest and most modern developments in downtown Albany. You are right in the heart of the city and many of the downtown Albany hot spots are within walking distance.<br /><br />The famous Lark Street is just down the road with a lot of different food, bars and shops to choose from! <br /><br />The following restaurants are all within 10 minutes walk<br />- Herbie’s Burgers<br />- Noho Pizza<br />- Jewel of India<br />- The Loft @205<br />- Rosanna’s<br />- Rain Chinese<br /><br />Other nearby attractions:<br />- Washington Avenue Armory  (7 minutes walk)<br />- Albany Institute of History and Art  (8 minutes Walk)<br />- State Capitol  (3 minutes drive / 16 minute walk)<br />- Palace Theatre  (4 minutes drive / 19 minute walk)<br />- MVP Arena  (4 minutes drive / 20 minute walk)",https://a0.muscache.com/pictures/miso/Hosting-1020993107237604444/original/f51837fc-f946-4379-9b0d-3c701f342415.jpeg,47625981,THIRD WARD,42.65859808957202,-73.76420635863742,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Coffee"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Extra pillows and blankets"", ""Dishwasher"", ""Stove"", ""Freezer"", ""Dedicated workspace"", ""Wine glasses"", ""TV"", ""Microwave"", ""Cleaning available during stay"", ""Smoke alarm"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Lockbox"", ""Self check-in"", ""Washer"", ""Toaster"", ""Room-darkening shades"", ""Oven"", ""Carbon monoxide alarm"", ""Free street parking"", ""Hangers"", ""Pets allowed"", ""Heating - split type ductless system"", ""Long term stays allowed"", ""Dishes and silverware""]",120.0,1,365,True,True
1021011347006185640,https://www.airbnb.com/rooms/1021011347006185640,2024-09-05,*N E W* Modern 1 Bedroom RARE Apt w GYM,"Enjoy a stylish experience at this centrally-located place. The unit is newly renovated with a 4K Smart TV, in unit washer/dryer, updated kitchen and bathroom, high speed internet. <br /><br />You will also have access to the building gym.","This building is one of the newest and most modern developments in downtown Albany. You are right in the heart of the city and many of the downtown Albany hot spots are within walking distance.<br /><br />The famous Lark Street is just down the road with a lot of different food, bars and shops to choose from! <br /><br />The following restaurants are all within 10 minutes walk<br />- Herbie’s Burgers<br />- Noho Pizza<br />- Jewel of India<br />- The Loft @205<br />- Rosanna’s<br />- Rain Chinese<br /><br />Other nearby attractions:<br />- Washington Avenue Armory  (7 minutes walk)<br />- Albany Institute of History and Art  (8 minutes Walk)<br />- State Capitol  (3 minutes drive / 16 minute walk)<br />- Palace Theatre  (4 minutes drive / 19 minute walk)<br />- MVP Arena  (4 minutes drive / 20 minute walk)",https://a0.muscache.com/pictures/miso/Hosting-1021011347006185640/original/4871d1f2-e03e-4d1d-bf06-6a26e269f5a0.jpeg,47625981,THIRD WARD,42.65970700274541,-73.76382104785372,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Coffee"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Single level home"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Dishwasher"", ""Stove"", ""Freezer"", ""Dedicated workspace"", ""Wine glasses"", ""TV"", ""Microwave"", ""Shower gel"", ""Cleaning available during stay"", ""Smoke alarm"", ""Hockey rink"", ""Lockbox"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Washer"", ""Room-darkening shades"", ""Stainless steel oven"", ""Carbon monoxide alarm"", ""Hangers"", ""Pets allowed"", ""Heating - split type ductless system"", ""Long term stays allowed"", ""Dishes and silverware""]",122.0,1,365,True,True
1023053182224590019,https://www.airbnb.com/rooms/1023053182224590019,2024-09-05,Great home in Albany,"Our place offers ample space for the entire group to spread out & relax.  3 bedrooms, a cozy living area, large dining table, there's plenty of room for everybody, You will all be able to appreciate the shared moments & the personal space.  We have an early check in of 3PM, and are centrally located in the City of Albany.  You have easy access to the city's attractions such as SUNY Albany, or the MVP center, & if you're exploring the area on a broader scale, highway entrances are within minutes.","A quiet residential street, just a few blocks from everything.",https://a0.muscache.com/pictures/miso/Hosting-1023053182224590019/original/16119c7c-32d9-47f7-98b4-a5049bee7002.jpeg,496990578,ELEVENTH WARD,42.66838,-73.77868,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,"[""Coffee"", ""Baking sheet"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Sound system"", ""Kitchen"", ""Hot water"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Ceiling fan"", ""Washer \u2013\u00a0In building"", ""Private entrance"", ""Stove"", ""Free parking on premises \u2013 4 spaces"", ""Freezer"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Fire extinguisher"", ""Wine glasses"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Coffee maker: drip coffee maker"", ""Smoke alarm"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Self check-in"", ""Books and reading material"", ""Keypad"", ""Toaster"", ""Room-darkening shades"", ""Free dryer \u2013 In building"", ""Stainless steel oven"", ""Conditioner"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""50 inch HDTV"", ""Free street parking"", ""Hangers"", ""Long term stays allowed"", ""Dishes and silverware"", ""Radiant heating""]",115.0,2,1125,True,False
1028530521404077289,https://www.airbnb.com/rooms/1028530521404077289,2024-09-05,The Emerald Escape | Two Bed Apartment,"Need a modern and comfortable escape? Look no further than this 2 bedroom, 1 bath second floor stay! At a convenient location on a beautiful tree-lined cobblestone street, this apartment is centrally located and a short walk away from many restaurants and bakeries, a walk to Washington Park, and just minutes from Albany Medical Center. This apartment is completely stocked for short and long term stays. Fast wifi and a smart tv are available for your leisure.",no overview,https://a0.muscache.com/pictures/prohost-api/Hosting-1028530521404077289/original/bc640f39-d453-4ef9-b867-2d24e72f95df.jpeg,462767507,SIXTH WARD,42.65487397780481,-73.76519868723663,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Coffee"", ""Baking sheet"", ""Cleaning products"", ""Shampoo"", ""Cooking basics"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Ceiling fan"", ""Stove"", ""Freezer"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Free parking on premises"", ""Fire extinguisher"", ""TV"", ""Microwave"", ""First aid kit"", ""Shower gel"", ""Smoke alarm"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Lockbox"", ""Self check-in"", ""Portable fans"", ""Washer"", ""Toaster"", ""Room-darkening shades"", ""Dryer"", ""Oven"", ""Conditioner"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Free street parking"", ""Clothing storage"", ""Hangers"", ""Pets allowed"", ""Bathtub"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Laundromat nearby""]",165.0,3,366,True,True
1034722814589239236,https://www.airbnb.com/rooms/1034722814589239236,2024-09-05,"*Huge, bright, private 2Bedroom*","Bright and airy newly renovated 2 Bedroom / 2 Bathroom apartment near downtown Albany.  Located on the ground floor of one of Albany’s oldest townhomes, the apartment is a blend of rich historical architecture with new, modern furnishings.   <br /><br />Featuring high ceilings, wide plank floors and rich details, the living spaces are ample in size and both bedrooms feature queen size beds with luxurious bedding.  The kitchen features all new appliances, cookware and utensils.",no overview,https://a0.muscache.com/pictures/miso/Hosting-1034722814589239236/original/b992183d-e8bb-423f-bea4-5b039ab79cc5.jpeg,130404008,THIRD WARD,42.65710530235223,-73.75132909012916,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Coffee"", ""Baking sheet"", ""Cleaning products"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Dining table"", ""Hot water"", ""Extra pillows and blankets"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Ceiling fan"", ""Stove"", ""Freezer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Cleaning available during stay"", ""Host greets you"", ""Smoke alarm"", ""Outdoor furniture"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Central heating"", ""Paid washer \u2013 In building"", ""Coffee maker: Keurig coffee machine"", ""Books and reading material"", ""Toaster"", ""Room-darkening shades"", ""55 inch HDTV"", ""Paid dryer \u2013 In building"", ""Stainless steel oven"", ""Carbon monoxide alarm"", ""Free street parking"", ""Hangers"", ""Pets allowed"", ""Bathtub"", ""Private patio or balcony"", ""Long term stays allowed"", ""Dishes and silverware"", ""River view""]",87.0,14,365,True,False
1040121861433023182,https://www.airbnb.com/rooms/1040121861433023182,2024-09-05,Good Vibes Only,"Discreet,quiet and comfortable ..nice small place to Netflix n chill for the night…responsible smoking and cooking ok",no overview,https://a0.muscache.com/pictures/hosting/Hosting-1040121861433023182/original/48af988c-9b8c-4823-8df8-869fda2441ad.jpeg,519143007,ELEVENTH WARD,42.6736802909505,-73.78413107868002,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Clothing storage: closet"", ""Cleaning products"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Extra pillows and blankets"", ""Freezer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Wine glasses"", ""TV"", ""Microwave"", ""First aid kit"", ""Shower gel"", ""Smoke alarm"", ""Lockbox"", ""Air conditioning"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Electric stove"", ""Self check-in"", ""Toaster"", ""Room-darkening shades"", ""Laundromat nearby"", ""Carbon monoxide alarm"", ""Dove body soap"", ""Free street parking"", ""Hangers"", ""Smoking allowed"", ""Dishes and silverware"", ""Radiant heating"", ""Exercise equipment""]",62.0,1,2,True,False
1040624808363695229,https://www.airbnb.com/rooms/1040624808363695229,2024-09-05,Safe - Sweet -Serene - Long Term,"Ask about our monthly pricing! This space offers the perfect retreat for both business and leisure travelers seeking comfort and convenience.<br /><br />Location:<br />In the majestic Empire Plaza, with unparalleled access to Albany's most renowned attractions. <br /><br />Steps away from the New York State Capitol, the New York State Museum, and the Corning Tower Observation Deck. Stroll through the Empire State Plaza Art Collection or venture into the nearby neighborhoods for a taste of Albany's diverse culinary scene",no overview,https://a0.muscache.com/pictures/miso/Hosting-1020613083548208532/original/c2712377-9f12-45ce-bfa0-65d991b10922.jpeg,42708277,SIXTH WARD,42.65446887973431,-73.76077862456057,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,2.0,"[""Coffee"", ""Baking sheet"", ""Smart lock"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Extra pillows and blankets"", ""Dishwasher"", ""Elevator"", ""Heating"", ""Stove"", ""Mosquito net"", ""Freezer"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Wine glasses"", ""TV"", ""Microwave"", ""First aid kit"", ""Shower gel"", ""Drying rack for clothing"", ""Smoke alarm"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Washer"", ""Room-darkening shades"", ""Dryer"", ""Oven"", ""Conditioner"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Free street parking"", ""Clothing storage"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""Dishes and silverware"", ""Laundromat nearby""]",103.0,1,365,True,False
1041185569146627476,https://www.airbnb.com/rooms/1041185569146627476,2024-09-05,"Great Value for Groups!  5 Beds!  W/D, & Driveway!","✔ 4 Bedrooms with 5 Beds, plus a sofa bed!  <br />✔ Dedicated workspaces<br />✔ Washer & dryer and much more <br />✔ Ideal for corporate housing, travel nurses, or friends/family vacations!<br />✔ Clean.  WiFi.  Quick host responses.<br />✔ Universities, Hospitals and more; all close by!",no overview,https://a0.muscache.com/pictures/miso/Hosting-923172203280965740/original/544290a6-0ece-4851-a0ab-969c4789e18a.jpeg,65282034,TENTH WARD,42.66106893179246,-73.78973060044702,Entire home,Entire home/apt,10,1.5,1.5 baths,4.0,5.0,"[""Coffee"", ""Baking sheet"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Stove"", ""Freezer"", ""Dedicated workspace"", ""Free parking on premises"", ""Fire extinguisher"", ""Wine glasses"", ""Luggage dropoff allowed"", ""TV"", ""Microwave"", ""First aid kit"", ""Shower gel"", ""Cleaning available during stay"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Body soap"", ""Air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Wifi"", ""Bed linens"", ""Essentials"", ""Self check-in"", ""Keypad"", ""Washer"", ""Toaster"", ""Coffee maker: pour-over coffee"", ""Oven"", ""Conditioner"", ""Carbon monoxide alarm"", ""Free street parking"", ""Clothing storage"", ""Hangers"", ""Long term stays allowed"", ""Bathtub"", ""Dishes and silverware""]",118.0,2,365,True,False
